#####################################################################
# Alchemist log file - simulation started at: 2024-11-05T15:56+0000 #
#####################################################################
#
# seed = 0.0, walking_speed = 1.4
#
# The columns have the following meaning: 
# time best-value[min] best-value[max] best-value[mean] local-value[min] local-value[max] local-value[mean] path-length[min] path-length[max] path-length[mean] neighbors-size[min] neighbors-size[max] neighbors-size[mean] 
116.00011337332381 0.00175 0.913 0.0163 0.00212 0.989 0.465 2.00 49.0 31.2 2.00 20.0 8.65
117.00011337332376 0.00175 0.913 0.0221 0.00212 0.989 0.465 2.00 50.0 31.3 3.00 21.0 8.57
118.0001133733237 0.00175 0.712 0.0174 0.00212 0.989 0.465 2.00 51.0 32.1 2.00 19.0 8.37
119.00011337332364 0.00175 0.523 0.0140 0.00212 0.989 0.465 2.00 52.0 32.3 2.00 19.0 8.23
120.00011337332359 0.00175 0.665 0.00737 0.00212 0.989 0.465 2.00 53.0 33.8 1.00 19.0 8.15
121.00011337332353 0.00175 0.586 0.0104 0.00212 0.989 0.465 2.00 55.0 34.8 2.00 16.0 8.15
122.00011337332347 0.00175 0.586 0.0109 0.00212 0.989 0.465 2.00 56.0 35.8 2.00 16.0 8.29
123.00011337332342 0.00175 0.850 0.0292 0.00212 0.989 0.465 2.00 56.0 35.3 1.00 16.0 8.47
124.00011337332336 0.00175 0.850 0.0150 0.00212 0.989 0.465 2.00 51.0 37.2 2.00 14.0 8.27
125.0001133733233 0.00175 0.908 0.0265 0.00212 0.989 0.465 2.00 51.0 36.9 1.00 15.0 8.18
126.00011337332325 0.00175 0.908 0.0181 0.00212 0.989 0.465 2.00 53.0 39.6 1.00 15.0 8.26
127.00011337332319 0.00175 0.850 0.0209 0.00212 0.989 0.465 2.00 54.0 40.6 2.00 16.0 8.33
128.00011337332313 0.00175 0.850 0.0115 0.00212 0.989 0.465 2.00 55.0 42.0 1.00 16.0 8.32
129.00011337332307 0.00175 0.850 0.0101 0.00212 0.989 0.465 2.00 56.0 43.0 1.00 15.0 8.26
130.00011337332302 0.00175 0.857 0.0240 0.00212 0.989 0.465 2.00 57.0 43.0 1.00 16.0 8.29
131.00011337332296 0.00175 0.857 0.0283 0.00212 0.989 0.465 2.00 58.0 42.9 1.00 16.0 8.32
132.0001133733229 0.00175 0.665 0.0227 0.00212 0.989 0.465 2.00 60.0 43.1 2.00 16.0 8.20
133.00011337332285 0.00175 0.913 0.0207 0.00212 0.989 0.465 2.00 61.0 44.3 1.00 17.0 8.10
134.0001133733228 0.00175 0.913 0.0260 0.00212 0.989 0.465 2.00 63.0 45.5 1.00 17.0 8.17
135.00011337332273 0.00175 0.925 0.0309 0.00212 0.989 0.465 2.00 65.0 45.9 2.00 16.0 8.27
136.00011337332268 0.00175 0.850 0.0380 0.00212 0.989 0.465 2.00 66.0 45.5 1.00 16.0 8.12
137.00011337332262 0.00175 0.850 0.0296 0.00212 0.989 0.465 2.00 67.0 47.1 1.00 14.0 8.11
138.00011337332256 0.00175 0.850 0.0229 0.00212 0.989 0.465 2.00 68.0 49.2 1.00 15.0 8.25
139.0001133733225 0.00175 0.881 0.0270 0.00212 0.989 0.465 2.00 69.0 51.2 1.00 15.0 7.95
140.00011337332245 0.00175 0.978 0.0409 0.00212 0.989 0.465 2.00 70.0 50.8 2.00 16.0 7.94
141.0001133733224 0.00175 0.978 0.0386 0.00212 0.989 0.465 2.00 71.0 51.7 2.00 14.0 8.06
142.00011337332234 0.00175 0.860 0.0431 0.00212 0.989 0.465 2.00 73.0 52.3 2.00 15.0 8.09
143.00011337332228 0.00175 0.833 0.0293 0.00212 0.989 0.465 2.00 74.0 53.1 2.00 16.0 8.00
144.00011337332222 0.00175 0.833 0.0248 0.00212 0.989 0.465 2.00 76.0 55.7 1.00 16.0 8.00
145.00011337332216 0.00175 0.860 0.0249 0.00212 0.989 0.465 2.00 77.0 57.2 1.00 16.0 7.94
146.0001133733221 0.00175 0.844 0.0235 0.00212 0.989 0.465 2.00 77.0 57.2 2.00 18.0 8.15
147.00011337332205 0.00175 0.892 0.0329 0.00212 0.989 0.465 2.00 78.0 55.6 1.00 16.0 8.24
148.000113373322 0.00175 0.912 0.0289 0.00212 0.989 0.465 2.00 79.0 56.1 1.00 17.0 8.31
