#####################################################################
# Alchemist log file - simulation started at: 2024-11-05T15:56+0000 #
#####################################################################
#
# seed = 0.0, walking_speed = 1.4
#
# The columns have the following meaning: 
# time best-value[min] best-value[max] best-value[mean] local-value[min] local-value[max] local-value[mean] path-length[min] path-length[max] path-length[mean] neighbors-size[min] neighbors-size[max] neighbors-size[mean] 
21.00011337332616 0.00175 0.828 0.0198 0.00175 0.989 0.517 1.00 10.0 5.17 0.00 23.0 11.0
22.000113373326172 0.00175 0.778 0.0163 0.00175 0.989 0.517 1.00 9.00 5.35 0.00 24.0 11.1
23.000113373326187 0.00175 0.778 0.0158 0.00175 0.989 0.517 1.00 10.0 5.51 0.00 26.0 11.0
24.0001133733262 0.00175 0.296 0.00322 0.00175 0.989 0.517 1.00 11.0 5.82 0.00 25.0 10.7
25.000113373326215 0.00175 0.0605 0.00234 0.00175 0.989 0.517 1.00 11.0 5.84 1.00 25.0 10.6
26.00011337332623 0.00175 0.440 0.00523 0.00175 0.989 0.517 1.00 12.0 5.81 1.00 27.0 10.8
27.000113373326244 0.00175 0.440 0.00890 0.00175 0.989 0.517 1.00 10.0 5.74 0.00 26.0 10.8
28.000113373326258 0.00175 0.660 0.0107 0.00175 0.989 0.517 1.00 10.0 5.60 0.00 25.0 10.9
29.000113373326272 0.00175 0.660 0.00930 0.00175 0.989 0.517 1.00 11.0 5.68 0.00 25.0 11.0
30.000113373326286 0.00175 0.858 0.0128 0.00175 0.989 0.517 1.00 10.0 5.81 0.00 24.0 11.1
31.0001133733263 0.00175 0.660 0.00952 0.00175 0.989 0.517 1.00 10.0 5.94 0.00 24.0 10.8
32.000113373326315 0.00175 0.660 0.00563 0.00175 0.989 0.517 1.00 10.0 6.07 0.00 24.0 10.6
33.00011337332633 0.00175 0.660 0.00645 0.00175 0.989 0.517 1.00 10.0 6.19 0.00 22.0 10.4
34.00011337332634 0.00175 0.283 0.00570 0.00175 0.989 0.517 1.00 11.0 6.20 0.00 22.0 10.2
35.00011337332636 0.00175 0.283 0.00515 0.00175 0.989 0.517 1.00 10.0 6.28 1.00 22.0 9.80
36.00011337332637 0.00175 0.283 0.00566 0.00175 0.989 0.517 1.00 10.0 6.38 1.00 21.0 9.65
37.000113373326386 0.00175 0.283 0.00640 0.00175 0.989 0.517 1.00 11.0 6.24 1.00 21.0 9.63
38.0001133733264 0.00175 0.283 0.00696 0.00175 0.989 0.517 1.00 10.0 6.12 1.00 22.0 9.77
39.000113373326414 0.00175 0.283 0.00895 0.00175 0.989 0.517 1.00 10.0 6.02 1.00 23.0 9.70
40.00011337332643 0.00175 0.283 0.00976 0.00175 0.989 0.517 1.00 10.0 6.06 1.00 22.0 9.56
41.00011337332644 0.00175 0.0838 0.00257 0.00175 0.989 0.517 1.00 10.0 6.43 1.00 23.0 9.59
42.00011337332646 0.00175 0.00175 0.00175 0.00175 0.989 0.517 1.00 11.0 6.65 1.00 22.0 9.38
43.00011337332647 0.00175 0.00175 0.00175 0.00175 0.989 0.517 1.00 12.0 7.00 1.00 22.0 9.51
44.000113373326485 0.00175 0.00175 0.00175 0.00175 0.989 0.517 1.00 12.0 7.27 2.00 22.0 9.60
45.0001133733265 0.00175 0.00175 0.00175 0.00175 0.989 0.517 1.00 13.0 7.50 1.00 21.0 9.60
46.00011337332651 0.00175 0.00175 0.00175 0.00175 0.989 0.517 1.00 13.0 7.65 1.00 22.0 9.57
47.00011337332653 0.00175 0.152 0.00251 0.00175 0.989 0.517 1.00 14.0 7.67 0.00 21.0 9.49
48.00011337332654 0.00175 0.00175 0.00175 0.00175 0.989 0.517 1.00 14.0 7.83 1.00 19.0 9.26
49.000113373326556 0.00175 0.00175 0.00175 0.00175 0.989 0.517 1.00 14.0 7.83 1.00 21.0 9.24
50.00011337332657 0.00175 0.00175 0.00175 0.00175 0.989 0.517 1.00 13.0 8.00 1.00 19.0 9.22
51.000113373326585 0.00175 0.146 0.00248 0.00175 0.989 0.517 1.00 13.0 8.10 2.00 20.0 9.03
52.0001133733266 0.00175 0.146 0.00356 0.00175 0.989 0.517 1.00 14.0 7.93 2.00 19.0 8.92
53.00011337332661 0.00175 0.146 0.00434 0.00175 0.989 0.517 1.00 14.0 7.97 1.00 17.0 8.83
54.00011337332663 0.00175 0.146 0.00359 0.00175 0.989 0.517 1.00 14.0 8.14 1.00 19.0 8.64
55.00011337332664 0.00175 0.0833 0.00304 0.00175 0.989 0.517 1.00 13.0 8.27 1.00 16.0 8.82
56.000113373326656 0.00175 0.121 0.00405 0.00175 0.989 0.517 1.00 13.0 8.40 1.00 17.0 8.87
57.00011337332667 0.00175 0.146 0.00408 0.00175 0.989 0.517 1.00 13.0 8.70 1.00 17.0 8.87
58.000113373326684 0.00175 0.0605 0.00263 0.00175 0.989 0.517 1.00 13.0 8.78 1.00 18.0 8.89
59.0001133733267 0.00175 0.0605 0.00263 0.00175 0.989 0.517 1.00 14.0 8.90 1.00 19.0 8.88
60.00011337332671 0.00175 0.0605 0.00205 0.00175 0.989 0.517 1.00 15.0 9.08 0.00 17.0 8.78
61.00011337332673 0.00175 0.121 0.00264 0.00175 0.989 0.517 1.00 15.0 9.18 0.00 18.0 8.61
62.00011337332674 0.00175 0.653 0.00856 0.00175 0.989 0.517 1.00 14.0 9.14 0.00 17.0 8.48
63.000113373326755 0.00175 0.653 0.00827 0.00175 0.989 0.517 1.00 15.0 9.20 1.00 16.0 8.59
64.00011337332677 0.00175 0.00175 0.00175 0.00175 0.989 0.517 1.00 15.0 9.17 1.00 16.0 8.88
65.00011337332671 0.00175 0.432 0.00391 0.00175 0.989 0.517 1.00 15.0 8.96 2.00 18.0 9.03
66.00011337332666 0.00175 0.0946 0.00298 0.00175 0.989 0.517 1.00 15.0 8.88 1.00 20.0 9.13
67.0001133733266 0.00175 0.00175 0.00175 0.00175 0.989 0.517 1.00 15.0 8.90 2.00 20.0 9.05
68.00011337332654 0.00175 0.653 0.00542 0.00175 0.989 0.517 1.00 15.0 8.63 1.00 20.0 9.03
69.00011337332649 0.00175 0.578 0.00463 0.00175 0.989 0.517 1.00 15.0 8.44 2.00 20.0 9.07
70.00011337332643 0.00175 0.578 0.00751 0.00175 0.989 0.517 1.00 15.0 8.10 2.00 19.0 9.00
71.00011337332637 0.00175 0.578 0.0111 0.00175 0.989 0.517 1.00 15.0 8.00 1.00 19.0 8.92
72.00011337332631 0.00175 0.578 0.0116 0.00175 0.989 0.517 1.00 14.0 7.95 1.00 20.0 9.10
73.00011337332626 0.00175 0.132 0.00316 0.00175 0.989 0.517 1.00 14.0 8.11 0.00 19.0 9.48
74.0001133733262 0.00175 0.00175 0.00175 0.00175 0.989 0.517 1.00 16.0 7.94 1.00 20.0 9.32
75.00011337332614 0.00175 0.536 0.00442 0.00175 0.989 0.517 1.00 14.0 7.45 1.00 20.0 9.51
76.00011337332609 0.00175 0.00175 0.00175 0.00175 0.989 0.517 1.00 15.0 7.23 1.00 19.0 9.43
77.00011337332603 0.00175 0.504 0.00427 0.00175 0.989 0.517 1.00 13.0 7.02 1.00 21.0 9.57
78.00011337332597 0.00175 0.504 0.00499 0.00175 0.989 0.517 1.00 13.0 6.70 0.00 17.0 9.24
79.00011337332592 0.00175 0.536 0.00537 0.00175 0.989 0.517 1.00 12.0 6.43 1.00 19.0 9.00
80.00011337332586 0.00175 0.132 0.00285 0.00175 0.989 0.517 1.00 12.0 6.37 0.00 19.0 9.06
81.0001133733258 0.00175 0.0464 0.00220 0.00175 0.989 0.517 1.00 12.0 6.39 1.00 18.0 9.09
82.00011337332575 0.00175 0.0464 0.00198 0.00175 0.989 0.517 1.00 12.0 6.40 1.00 18.0 9.06
83.00011337332569 0.00175 0.00175 0.00175 0.00175 0.989 0.517 1.00 12.0 6.38 1.00 19.0 9.13
84.00011337332563 0.00175 0.536 0.00714 0.00175 0.989 0.517 1.00 12.0 6.13 0.00 19.0 8.96
85.00011337332558 0.00175 0.349 0.00571 0.00175 0.989 0.517 1.00 12.0 6.06 1.00 19.0 8.97
86.00011337332552 0.00175 0.00175 0.00175 0.00175 0.989 0.517 1.00 12.0 6.21 2.00 19.0 8.88
87.00011337332546 0.00175 0.00175 0.00175 0.00175 0.989 0.517 1.00 11.0 6.06 2.00 19.0 8.82
88.0001133733254 0.00175 0.00175 0.00175 0.00175 0.989 0.517 1.00 11.0 6.08 2.00 19.0 8.74
89.00011337332535 0.00175 0.242 0.00295 0.00175 0.989 0.517 1.00 12.0 6.06 3.00 18.0 8.85
90.00011337332529 0.00175 0.00175 0.00175 0.00175 0.989 0.517 1.00 12.0 6.12 1.00 18.0 8.75
91.00011337332523 0.00175 0.00175 0.00175 0.00175 0.989 0.517 1.00 12.0 6.08 1.00 16.0 8.61
92.00011337332518 0.00175 0.00175 0.00175 0.00175 0.989 0.517 1.00 11.0 5.98 2.00 17.0 8.45
93.00011337332512 0.00175 0.00175 0.00175 0.00175 0.989 0.517 1.00 11.0 6.06 2.00 17.0 8.38
94.00011337332506 0.00175 0.00175 0.00175 0.00175 0.989 0.517 1.00 11.0 6.14 1.00 17.0 8.35
95.00011337332501 0.00175 0.965 0.00657 0.00175 0.989 0.517 1.00 12.0 6.31 0.00 18.0 8.20
96.00011337332495 0.00175 0.0707 0.00210 0.00175 0.989 0.517 1.00 12.0 6.43 1.00 19.0 8.17
97.0001133733249 0.00175 0.00175 0.00175 0.00175 0.989 0.517 1.00 13.0 6.48 1.00 17.0 8.19
98.00011337332484 0.00175 0.466 0.00596 0.00175 0.989 0.517 1.00 12.0 6.50 1.00 21.0 8.20
99.00011337332478 0.00175 0.00175 0.00175 0.00175 0.989 0.517 1.00 13.0 6.64 1.00 16.0 8.22
100.00011337332472 0.00175 0.00175 0.00175 0.00175 0.989 0.517 1.00 12.0 6.67 2.00 16.0 8.11
101.00011337332467 0.00175 0.278 0.00544 0.00212 0.989 0.465 1.00 12.0 6.57 2.00 17.0 8.31
102.00011337332461 0.00175 0.311 0.00514 0.00212 0.989 0.465 2.00 12.0 6.99 1.00 18.0 8.32
103.00011337332455 0.00175 0.154 0.00292 0.00212 0.989 0.465 2.00 12.0 7.48 1.00 17.0 8.50
104.0001133733245 0.00175 0.0827 0.00289 0.00212 0.989 0.465 2.00 12.0 7.98 1.00 16.0 8.60
105.00011337332444 0.00175 0.0827 0.00315 0.00212 0.989 0.465 2.00 12.0 8.70 1.00 17.0 8.65
106.00011337332438 0.00175 0.212 0.00420 0.00212 0.989 0.465 1.00 13.0 9.45 2.00 17.0 8.48
107.00011337332433 0.00175 0.543 0.00761 0.00212 0.989 0.465 2.00 13.0 10.3 1.00 18.0 8.41
108.00011337332427 0.00175 0.469 0.00604 0.00212 0.989 0.465 2.00 14.0 11.3 1.00 15.0 8.55
109.00011337332421 0.00175 0.223 0.00552 0.00212 0.989 0.465 1.00 15.0 12.1 1.00 16.0 8.56
110.00011337332415 0.00175 0.0681 0.00221 0.00212 0.989 0.465 1.00 16.0 13.1 2.00 17.0 8.77
111.0001133733241 0.00175 0.109 0.00310 0.00212 0.989 0.465 1.00 17.0 13.9 3.00 17.0 8.73
112.00011337332404 0.00175 0.109 0.00264 0.00212 0.989 0.465 1.00 18.0 15.1 2.00 18.0 8.91
113.00011337332398 0.00175 0.0681 0.00218 0.00212 0.989 0.465 1.00 19.0 16.2 3.00 18.0 9.03
114.00011337332393 0.00175 0.177 0.00391 0.00212 0.989 0.465 2.00 20.0 16.9 3.00 20.0 9.06
115.00011337332387 0.00175 0.223 0.00644 0.00212 0.989 0.465 1.00 20.0 17.6 2.00 23.0 8.82
116.00011337332381 0.00175 0.223 0.00633 0.00212 0.989 0.465 1.00 21.0 18.3 2.00 20.0 8.65
117.00011337332376 0.00175 0.278 0.00986 0.00212 0.989 0.465 1.00 22.0 19.0 3.00 21.0 8.57
118.0001133733237 0.00175 0.223 0.00852 0.00212 0.989 0.465 2.00 24.0 20.3 2.00 19.0 8.37
119.00011337332364 0.00175 0.223 0.00527 0.00212 0.989 0.465 2.00 24.0 21.6 2.00 19.0 8.23
120.00011337332359 0.00175 0.223 0.00837 0.00212 0.989 0.465 1.00 26.0 22.0 1.00 19.0 8.15
121.00011337332353 0.00175 0.223 0.00544 0.00212 0.989 0.465 2.00 26.0 23.8 2.00 16.0 8.15
122.00011337332347 0.00175 0.469 0.00887 0.00212 0.989 0.465 2.00 28.0 24.3 2.00 16.0 8.29
123.00011337332342 0.00175 0.223 0.00482 0.00212 0.989 0.465 1.00 28.0 25.7 1.00 16.0 8.47
124.00011337332336 0.00175 0.109 0.00426 0.00212 0.989 0.465 2.00 30.0 26.9 2.00 14.0 8.27
125.0001133733233 0.00175 0.395 0.00697 0.00212 0.989 0.465 1.00 31.0 27.4 1.00 15.0 8.18
126.00011337332325 0.00175 0.244 0.00529 0.00212 0.989 0.465 2.00 32.0 29.0 1.00 15.0 8.26
127.00011337332319 0.00175 0.244 0.00697 0.00212 0.989 0.465 2.00 33.0 30.0 2.00 16.0 8.33
128.00011337332313 0.00175 0.107 0.00404 0.00212 0.989 0.465 2.00 34.0 31.5 1.00 16.0 8.32
129.00011337332307 0.00175 0.210 0.00671 0.00212 0.989 0.465 2.00 35.0 32.1 1.00 15.0 8.26
130.00011337332302 0.00175 0.210 0.00806 0.00212 0.989 0.465 1.00 37.0 32.3 1.00 16.0 8.29
131.00011337332296 0.00175 0.787 0.0115 0.00212 0.989 0.465 1.00 38.0 32.7 1.00 16.0 8.32
132.0001133733229 0.00175 0.325 0.00991 0.00212 0.989 0.465 1.00 39.0 33.4 2.00 16.0 8.20
133.00011337332285 0.00175 0.210 0.0120 0.00212 0.989 0.465 1.00 41.0 32.9 1.00 17.0 8.10
134.0001133733228 0.00175 0.154 0.00914 0.00212 0.989 0.465 1.00 41.0 33.5 1.00 17.0 8.17
135.00011337332273 0.00175 0.278 0.00944 0.00212 0.989 0.465 1.00 42.0 35.0 2.00 16.0 8.27
136.00011337332268 0.00175 0.278 0.00994 0.00212 0.989 0.465 1.00 44.0 37.4 1.00 16.0 8.12
137.00011337332262 0.00175 0.179 0.00722 0.00212 0.989 0.465 1.00 46.0 39.7 1.00 14.0 8.11
138.00011337332256 0.00175 0.210 0.00900 0.00212 0.989 0.465 1.00 47.0 39.3 1.00 15.0 8.25
139.0001133733225 0.00175 0.137 0.00805 0.00212 0.989 0.465 1.00 48.0 39.9 1.00 15.0 7.95
140.00011337332245 0.00175 0.137 0.00825 0.00212 0.989 0.465 1.00 49.0 39.9 2.00 16.0 7.94
141.0001133733224 0.00175 0.210 0.0107 0.00212 0.989 0.465 1.00 50.0 38.0 2.00 14.0 8.06
142.00011337332234 0.00175 0.341 0.0140 0.00212 0.989 0.465 1.00 50.0 37.9 2.00 15.0 8.09
143.00011337332228 0.00175 0.341 0.0110 0.00212 0.989 0.465 1.00 52.0 40.8 2.00 16.0 8.00
144.00011337332222 0.00175 0.278 0.0114 0.00212 0.989 0.465 1.00 53.0 41.7 1.00 16.0 8.00
145.00011337332216 0.00175 0.403 0.0129 0.00212 0.989 0.465 1.00 55.0 41.9 1.00 16.0 7.94
146.0001133733221 0.00175 0.278 0.0131 0.00212 0.989 0.465 1.00 55.0 41.2 2.00 18.0 8.15
147.00011337332205 0.00175 0.278 0.0115 0.00212 0.989 0.465 1.00 57.0 42.7 1.00 16.0 8.24
148.000113373322 0.00175 0.278 0.0144 0.00212 0.989 0.465 1.00 59.0 42.2 1.00 17.0 8.31
149.00011337332194 0.00175 0.249 0.0114 0.00212 0.989 0.465 1.00 61.0 43.9 2.00 16.0 8.37
150.00011337332188 0.00175 0.278 0.0129 0.00212 0.989 0.465 2.00 63.0 46.7 1.00 15.0 8.44
151.00011337332182 0.00175 0.441 0.0127 0.00212 0.989 0.465 2.00 65.0 48.9 1.00 16.0 8.24
152.00011337332177 0.00175 0.441 0.0203 0.00212 0.989 0.465 1.00 66.0 48.4 2.00 17.0 8.12
153.0001133733217 0.00175 0.335 0.0156 0.00212 0.989 0.465 1.00 67.0 49.2 1.00 15.0 8.17
154.00011337332165 0.00175 0.440 0.0172 0.00212 0.989 0.465 1.00 68.0 51.7 2.00 16.0 8.08
155.0001133733216 0.00175 0.441 0.0183 0.00212 0.989 0.465 1.00 69.0 51.9 2.00 16.0 8.18
156.00011337332154 0.00175 0.510 0.0202 0.00212 0.989 0.465 1.00 70.0 51.5 1.00 16.0 8.23
157.00011337332148 0.00175 0.401 0.0156 0.00212 0.989 0.465 1.00 72.0 52.6 1.00 17.0 8.33
158.00011337332143 0.00175 0.531 0.0190 0.00212 0.989 0.465 1.00 73.0 56.3 1.00 16.0 8.29
159.00011337332137 0.00175 0.596 0.0296 0.00212 0.989 0.465 1.00 74.0 55.5 1.00 16.0 8.24
160.0001133733213 0.00175 0.596 0.0235 0.00212 0.989 0.465 1.00 74.0 56.7 1.00 17.0 8.31
161.00011337332126 0.00175 0.596 0.0205 0.00212 0.989 0.465 1.00 77.0 60.5 1.00 18.0 8.37
162.0001133733212 0.00175 0.401 0.0137 0.00212 0.989 0.465 1.00 77.0 61.0 2.00 18.0 8.38
163.00011337332114 0.00175 0.244 0.0121 0.00212 0.989 0.465 1.00 79.0 60.4 1.00 17.0 8.38
164.00011337332108 0.00175 0.406 0.0168 0.00212 0.989 0.465 1.00 80.0 60.1 1.00 19.0 8.49
165.00011337332103 0.00175 0.406 0.0163 0.00212 0.989 0.465 1.00 79.0 59.2 1.00 21.0 8.75
166.00011337332097 0.00175 0.406 0.0153 0.00212 0.989 0.465 1.00 80.0 56.2 1.00 17.0 8.68
167.00011337332091 0.00175 0.469 0.0188 0.00212 0.989 0.465 1.00 82.0 53.6 1.00 18.0 8.75
168.00011337332086 0.00175 0.469 0.0192 0.00212 0.989 0.465 1.00 83.0 54.9 0.00 18.0 8.72
169.0001133733208 0.00175 0.278 0.0191 0.00212 0.989 0.465 1.00 85.0 50.8 2.00 19.0 8.63
170.00011337332074 0.00175 0.387 0.0200 0.00212 0.989 0.465 1.00 85.0 46.4 2.00 18.0 8.67
171.0001133733207 0.00175 0.387 0.0172 0.00212 0.989 0.465 1.00 85.0 49.7 2.00 17.0 8.59
172.00011337332063 0.00175 0.191 0.0138 0.00212 0.989 0.465 1.00 86.0 52.0 1.00 17.0 8.47
173.00011337332057 0.00175 0.488 0.0125 0.00212 0.989 0.465 1.00 88.0 52.8 1.00 18.0 8.53
174.00011337332052 0.00175 0.488 0.0145 0.00212 0.989 0.465 1.00 92.0 59.9 2.00 17.0 8.77
175.00011337332046 0.00175 0.387 0.0133 0.00212 0.989 0.465 1.00 93.0 62.1 2.00 16.0 8.85
176.0001133733204 0.00175 0.531 0.0197 0.00212 0.989 0.465 1.00 92.0 59.6 1.00 16.0 8.70
177.00011337332035 0.00175 0.531 0.0121 0.00212 0.989 0.465 1.00 93.0 62.3 3.00 16.0 8.60
178.0001133733203 0.00175 0.531 0.0156 0.00212 0.989 0.465 1.00 94.0 62.2 2.00 19.0 8.40
179.00011337332023 0.00175 0.289 0.0133 0.00212 0.989 0.465 1.00 95.0 61.0 1.00 19.0 8.47
180.00011337332018 0.00175 0.165 0.00997 0.00212 0.989 0.465 1.00 96.0 67.4 1.00 20.0 8.29
181.00011337332012 0.00175 0.151 0.0117 0.00212 0.989 0.465 1.00 98.0 64.4 1.00 21.0 8.16
182.00011337332006 0.00175 0.341 0.0108 0.00212 0.989 0.465 1.00 99.0 66.5 2.00 23.0 8.11
183.00011337332 0.00175 0.341 0.0122 0.00212 0.989 0.465 1.00 100 66.9 1.00 20.0 8.12
184.00011337331995 0.00175 0.341 0.0155 0.00212 0.989 0.465 1.00 101 65.5 1.00 20.0 8.10
185.0001133733199 0.00175 0.406 0.0177 0.00212 0.989 0.465 1.00 101 62.9 0.00 21.0 8.09
186.00011337331983 0.00175 0.419 0.0147 0.00212 0.989 0.465 1.00 103 64.0 0.00 19.0 8.04
187.00011337331978 0.00175 0.488 0.0185 0.00212 0.989 0.465 1.00 104 62.9 1.00 18.0 8.22
188.00011337331972 0.00175 0.336 0.0109 0.00212 0.989 0.465 1.00 104 58.2 2.00 18.0 8.37
189.00011337331966 0.00175 0.278 0.00985 0.00212 0.989 0.465 1.00 106 55.6 2.00 18.0 8.38
190.0001133733196 0.00175 0.179 0.0109 0.00212 0.989 0.465 1.00 107 52.0 2.00 20.0 8.50
191.00011337331955 0.00175 0.469 0.0133 0.00212 0.989 0.465 1.00 110 49.7 1.00 17.0 8.47
192.0001133733195 0.00175 0.242 0.00893 0.00212 0.989 0.465 1.00 110 52.2 2.00 18.0 8.58
193.00011337331944 0.00175 0.242 0.0118 0.00212 0.989 0.465 1.00 112 53.6 1.00 20.0 8.53
194.00011337331938 0.00175 0.673 0.0204 0.00212 0.989 0.465 1.00 116 58.9 1.00 19.0 8.58
195.00011337331932 0.00175 0.242 0.0122 0.00212 0.989 0.465 1.00 117 59.1 2.00 18.0 8.67
196.00011337331927 0.00175 0.341 0.00963 0.00212 0.989 0.465 1.00 115 55.2 1.00 18.0 8.58
197.0001133733192 0.00175 0.673 0.0123 0.00212 0.989 0.465 1.00 117 53.2 1.00 18.0 8.45
198.00011337331915 0.00175 0.304 0.00776 0.00212 0.989 0.465 1.00 119 48.6 2.00 19.0 8.49
199.0001133733191 0.00175 0.419 0.00905 0.00212 0.989 0.465 1.00 120 54.2 1.00 18.0 8.45
200.00011337331904 0.00175 0.304 0.00758 0.00212 0.989 0.465 2.00 121 52.5 1.00 18.0 8.50
201.00011337331898 0.000843 0.213 0.00985 0.000843 0.988 0.497 1.00 123 47.9 2.00 17.0 8.53
202.00011337331892 0.000843 0.716 0.0104 0.000843 0.988 0.497 1.00 123 32.3 1.00 17.0 8.46
203.00011337331887 0.000843 0.169 0.00394 0.000843 0.988 0.497 1.00 124 20.7 2.00 18.0 8.61
204.0001133733188 0.000843 0.337 0.00461 0.000843 0.988 0.497 1.00 124 16.1 1.00 17.0 8.57
205.00011337331875 0.000843 0.00212 0.000992 0.000843 0.988 0.497 1.00 122 9.56 1.00 16.0 8.58
206.0001133733187 0.000843 0.000843 0.000843 0.000843 0.988 0.497 1.00 12.0 7.53 2.00 15.0 8.45
207.00011337331864 0.000843 0.000843 0.000843 0.000843 0.988 0.497 1.00 12.0 7.85 2.00 15.0 8.41
208.00011337331858 0.000843 0.169 0.00253 0.000843 0.988 0.497 1.00 13.0 7.89 2.00 15.0 8.30
209.00011337331853 0.000843 0.169 0.00274 0.000843 0.988 0.497 1.00 13.0 8.06 2.00 17.0 8.42
210.00011337331847 0.000843 0.106 0.00266 0.000843 0.988 0.497 1.00 14.0 8.21 2.00 18.0 8.58
211.0001133733184 0.000843 0.321 0.00373 0.000843 0.988 0.497 1.00 14.0 8.07 1.00 18.0 8.70
212.00011337331836 0.000843 0.169 0.00194 0.000843 0.988 0.497 1.00 15.0 7.89 2.00 17.0 8.65
213.0001133733183 0.000843 0.000843 0.000843 0.000843 0.988 0.497 1.00 13.0 7.70 2.00 19.0 8.80
214.00011337331824 0.000843 0.000843 0.000843 0.000843 0.988 0.497 1.00 12.0 7.54 2.00 17.0 8.65
215.0001133733182 0.000843 0.354 0.00304 0.000843 0.988 0.497 1.00 12.0 7.54 2.00 18.0 8.47
216.00011337331813 0.000843 0.354 0.00569 0.000843 0.988 0.497 1.00 12.0 7.66 2.00 17.0 8.67
217.00011337331807 0.000843 0.000843 0.000843 0.000843 0.988 0.497 1.00 13.0 7.95 2.00 16.0 8.63
218.00011337331802 0.000843 0.266 0.00329 0.000843 0.988 0.497 1.00 13.0 7.95 2.00 16.0 8.74
219.00011337331796 0.000843 0.000843 0.000843 0.000843 0.988 0.497 1.00 12.0 8.16 2.00 15.0 8.67
220.0001133733179 0.000843 0.000843 0.000843 0.000843 0.988 0.497 1.00 13.0 8.40 2.00 17.0 8.57
221.00011337331784 0.000843 0.0866 0.00127 0.000843 0.988 0.497 1.00 14.0 8.37 1.00 18.0 8.48
222.0001133733178 0.000843 0.0408 0.00104 0.000843 0.988 0.497 1.00 14.0 8.28 1.00 17.0 8.18
223.00011337331773 0.000843 0.0866 0.00127 0.000843 0.988 0.497 1.00 14.0 8.42 1.00 15.0 8.10
224.00011337331767 0.000843 0.0866 0.00127 0.000843 0.988 0.497 1.00 14.0 8.54 1.00 16.0 7.81
225.00011337331762 0.000843 0.0866 0.00170 0.000843 0.988 0.497 1.00 14.0 8.68 1.00 15.0 7.68
226.00011337331756 0.000843 0.0866 0.00127 0.000843 0.988 0.497 1.00 14.0 8.85 2.00 15.0 7.81
227.0001133733175 0.000843 0.376 0.00529 0.000843 0.988 0.497 1.00 14.0 8.80 2.00 17.0 7.88
228.00011337331745 0.000843 0.000843 0.000843 0.000843 0.988 0.497 1.00 14.0 9.08 1.00 15.0 7.89
229.0001133733174 0.000843 0.000843 0.000843 0.000843 0.988 0.497 1.00 15.0 9.08 1.00 16.0 8.05
